,date,accumulate_stock_count,total_cost,total_value,profit_rate,market_price,total_cost_with_dividend,profit_rate_with_dividend
196,2013-10-25,125.0,9592.558029174805,10101.46427154541,0.05305219325468953,80.81171417236328,9331.558029174805,0.08250564803471395
197,2013-10-28,125.0,9592.558029174805,10337.481498718262,0.07765639439217849,82.6998519897461,9331.558029174805,0.10779801898016075
198,2013-10-29,125.0,9592.558029174805,10337.481498718262,0.07765639439217849,82.6998519897461,9331.558029174805,0.10779801898016075
199,2013-10-30,125.0,9592.558029174805,10384.683609008789,0.08257709543427455,83.07746887207031,9331.558029174805,0.11285635009088754
200,2013-10-31,125.0,9592.558029174805,10337.481498718262,0.07765639439217849,82.6998519897461,9331.558029174805,0.10779801898016075
201,2013-11-01,137.0,10584.956253051758,11329.879722595215,0.0703756776820582,82.6998519897461,10323.956253051758,0.09743585161416259
202,2013-11-04,137.0,10584.956253051758,11278.145164489746,0.0654881224698623,82.32222747802734,10323.956253051758,0.092424734089311
203,2013-11-05,137.0,10584.956253051758,11019.471328735352,0.04105024766241413,80.43409729003906,10323.956253051758,0.06736904522217436
204,2013-11-06,137.0,10584.956253051758,11071.20484161377,0.04593770412814139,80.81171417236328,10323.956253051758,0.07238006150414723
205,2013-11-07,137.0,10584.956253051758,11071.20484161377,0.04593770412814139,80.81171417236328,10323.956253051758,0.07238006150414723
206,2013-11-08,137.0,10584.956253051758,10967.735725402832,0.03616259370374958,80.05646514892578,10323.956253051758,0.06235782645444407
207,2013-11-11,137.0,10584.956253051758,10812.533096313477,0.021500026813630512,78.92359924316406,10323.956253051758,0.04732457512276804
208,2013-11-12,137.0,10584.956253051758,10864.265563964844,0.02638738453288912,79.30120849609375,10323.956253051758,0.052335490161862196
209,2013-11-13,137.0,10584.956253051758,10657.32837677002,0.006837262430574151,77.79071807861328,10323.956253051758,0.032291121305334576
210,2013-11-14,137.0,10584.956253051758,10709.062934875488,0.011724817642770056,78.16834259033203,10323.956253051758,0.03730223883018616
211,2013-11-15,137.0,10584.956253051758,10760.797492980957,0.01661237285496596,78.54596710205078,10323.956253051758,0.04231335635503774
212,2013-11-18,137.0,10584.956253051758,10760.797492980957,0.01661237285496596,78.54596710205078,10323.956253051758,0.04231335635503774
213,2013-11-19,137.0,10584.956253051758,10864.265563964844,0.02638738453288912,79.30120849609375,10323.956253051758,0.052335490161862196
214,2013-11-20,137.0,10584.956253051758,10657.32837677002,0.006837262430574151,77.79071807861328,10323.956253051758,0.032291121305334576
215,2013-11-21,137.0,10584.956253051758,10450.388053894043,-0.012713155911146762,76.28020477294922,10323.956253051758,0.012246448720170812
216,2013-11-22,137.0,10584.956253051758,10346.922073364258,-0.02248797009613263,75.52497863769531,10323.956253051758,0.0022245173991037896
217,2013-11-25,137.0,10584.956253051758,10450.388053894043,-0.012713155911146762,76.28020477294922,10323.956253051758,0.012246448720170812
218,2013-11-26,137.0,10584.956253051758,10709.062934875488,0.011724817642770056,78.16834259033203,10323.956253051758,0.03730223883018616
219,2013-11-27,137.0,10584.956253051758,10864.265563964844,0.02638738453288912,79.30120849609375,10323.956253051758,0.052335490161862196
